user_id,division,date,sessions,tokens_used,tasks_completed
user_100,Operations,2025-02-28,4,1431,3
user_100,Operations,2025-03-01,3,1387,2
user_100,Operations,2025-03-02,4,1125,3
user_100,Operations,2025-03-03,2,1289,1
user_100,Operations,2025-03-04,2,1160,1
user_100,Operations,2025-03-07,3,1645,3
user_100,Operations,2025-03-16,8,1512,6
user_100,Operations,2025-03-17,3,1365,1
user_100,Operations,2025-03-20,4,1191,3
user_100,Operations,2025-03-21,7,1303,6
user_100,Operations,2025-03-24,1,1164,1
user_100,Operations,2025-03-31,3,1956,3
user_101,Operations,2025-01-02,3,1911,2
user_101,Operations,2025-01-03,4,2330,2
user_101,Operations,2025-01-08,2,1779,2
user_101,Operations,2025-01-14,3,972,2
user_101,Operations,2025-01-16,3,1829,3
user_101,Operations,2025-01-17,3,2097,3
user_101,Operations,2025-01-18,1,2277,1
user_101,Operations,2025-01-20,4,1638,2
user_101,Operations,2025-01-22,6,1766,6
user_101,Operations,2025-01-26,4,2160,2
user_101,Operations,2025-01-27,1,1076,1
user_101,Operations,2025-01-30,5,1646,4
user_101,Operations,2025-01-31,4,2326,2
user_101,Operations,2025-02-02,2,1232,2
user_101,Operations,2025-02-03,4,1579,2
user_101,Operations,2025-02-04,2,1797,2
user_101,Operations,2025-02-05,3,1981,2
user_101,Operations,2025-02-06,3,1323,2
user_101,Operations,2025-02-08,3,1361,3
user_101,Operations,2025-02-09,4,1431,4
user_101,Operations,2025-02-12,4,2287,1
user_101,Operations,2025-02-14,6,1851,6
user_101,Operations,2025-02-16,1,2105,1
user_101,Operations,2025-02-18,1,1313,1
user_101,Operations,2025-02-19,4,825,3
user_101,Operations,2025-02-22,3,1549,1
user_101,Operations,2025-02-25,2,1899,2
user_101,Operations,2025-02-26,3,1152,3
user_101,Operations,2025-02-27,5,1306,4
user_101,Operations,2025-02-28,2,1249,1
user_101,Operations,2025-03-03,4,1570,3
user_101,Operations,2025-03-09,3,2106,2
user_101,Operations,2025-03-12,1,2911,1
user_101,Operations,2025-03-14,2,2039,2
user_101,Operations,2025-03-16,3,1498,2
user_101,Operations,2025-03-26,3,2297,2
user_101,Operations,2025-03-28,3,1466,2
user_102,Marketing,2025-01-06,5,1730,3
user_102,Marketing,2025-01-12,2,1149,2
user_102,Marketing,2025-01-17,3,1371,3
user_102,Marketing,2025-01-27,5,256,3
user_102,Marketing,2025-02-01,5,2060,2
user_102,Marketing,2025-02-04,3,1918,1
user_102,Marketing,2025-02-12,2,1861,1
user_102,Marketing,2025-02-14,1,2339,1
user_102,Marketing,2025-02-16,2,1349,2
user_102,Marketing,2025-02-19,4,1971,4
user_102,Marketing,2025-02-23,3,1962,2
user_102,Marketing,2025-02-27,3,1431,3
user_102,Marketing,2025-03-02,2,1401,1
user_102,Marketing,2025-03-03,4,2377,3
user_102,Marketing,2025-03-11,5,1334,2
user_102,Marketing,2025-03-13,3,1691,0
user_102,Marketing,2025-03-14,2,1060,1
user_102,Marketing,2025-03-15,2,2026,1
user_102,Marketing,2025-03-16,3,1574,3
user_102,Marketing,2025-03-17,4,1592,3
user_102,Marketing,2025-03-20,5,1466,3
user_102,Marketing,2025-03-25,2,1366,2
user_102,Marketing,2025-03-30,3,1254,2
user_102,Marketing,2025-03-31,2,1603,1
user_103,HR,2025-01-01,2,759,2
user_103,HR,2025-01-16,5,872,4
user_103,HR,2025-01-22,2,1167,2
user_103,HR,2025-01-26,4,1528,4
user_103,HR,2025-01-28,2,1376,1
user_103,HR,2025-01-29,3,1579,1
user_103,HR,2025-02-01,1,2087,0
user_103,HR,2025-02-03,4,1148,3
user_103,HR,2025-02-06,3,1942,1
user_103,HR,2025-02-08,4,1292,2
user_103,HR,2025-02-17,5,1037,4
user_103,HR,2025-02-18,3,2380,3
user_103,HR,2025-02-20,8,1079,6
user_103,HR,2025-02-22,1,2107,0
user_103,HR,2025-02-23,4,973,4
user_103,HR,2025-02-24,1,1116,0
user_103,HR,2025-02-25,4,2222,3
user_103,HR,2025-02-28,3,2364,1
user_103,HR,2025-03-12,5,2285,2
user_103,HR,2025-03-15,4,1280,3
user_103,HR,2025-03-17,2,1436,1
user_103,HR,2025-03-18,6,1472,4
user_103,HR,2025-03-22,4,1041,4
user_103,HR,2025-03-23,2,1953,1
user_104,Operations,2025-01-01,3,772,2
user_104,Operations,2025-01-02,5,1584,4
user_104,Operations,2025-01-04,4,1530,1
user_104,Operations,2025-01-06,3,1306,2
user_104,Operations,2025-01-07,5,2284,3
user_104,Operations,2025-01-08,1,2759,1
user_104,Operations,2025-01-09,2,1567,1
user_104,Operations,2025-01-10,3,1814,2
user_104,Operations,2025-01-13,3,1496,2
user_104,Operations,2025-01-15,5,1185,4
user_104,Operations,2025-01-22,4,1401,1
user_104,Operations,2025-01-24,2,1300,2
user_104,Operations,2025-01-28,3,1480,3
user_104,Operations,2025-02-02,4,1539,2
user_104,Operations,2025-02-04,1,1655,1
user_104,Operations,2025-02-11,3,660,3
user_104,Operations,2025-02-12,1,1987,1
user_104,Operations,2025-02-13,3,1721,2
user_104,Operations,2025-02-18,4,1520,1
user_104,Operations,2025-02-20,2,1354,0
user_104,Operations,2025-02-26,2,768,1
user_104,Operations,2025-02-27,3,505,3
user_104,Operations,2025-02-28,3,2147,2
user_104,Operations,2025-03-06,3,993,3
user_104,Operations,2025-03-07,1,1138,0
user_104,Operations,2025-03-11,3,1285,3
user_104,Operations,2025-03-12,1,1098,1
user_104,Operations,2025-03-13,3,1907,2
user_104,Operations,2025-03-15,2,1711,1
user_104,Operations,2025-03-16,3,1202,2
user_104,Operations,2025-03-18,5,471,4
user_104,Operations,2025-03-19,2,541,1
user_104,Operations,2025-03-20,3,759,2
user_104,Operations,2025-03-22,2,649,1
user_104,Operations,2025-03-24,2,1981,2
user_104,Operations,2025-03-28,3,1995,2
user_105,Engineering,2025-01-04,2,1803,2
user_105,Engineering,2025-01-11,4,1970,2
user_105,Engineering,2025-01-14,3,1205,1
user_105,Engineering,2025-01-17,2,1927,2
user_105,Engineering,2025-01-19,1,2166,1
user_105,Engineering,2025-01-20,2,1690,2
user_105,Engineering,2025-01-31,3,1728,2
user_105,Engineering,2025-02-06,4,1415,4
user_105,Engineering,2025-02-13,2,1303,2
user_105,Engineering,2025-02-16,3,1946,2
user_105,Engineering,2025-02-18,2,1380,1
user_105,Engineering,2025-02-19,2,1837,2
user_105,Engineering,2025-02-20,4,618,4
user_105,Engineering,2025-02-21,8,1535,6
user_105,Engineering,2025-02-23,4,522,3
user_105,Engineering,2025-02-24,3,1547,3
user_105,Engineering,2025-02-27,4,1376,1
user_105,Engineering,2025-03-02,4,842,3
user_105,Engineering,2025-03-05,2,1100,0
user_105,Engineering,2025-03-06,4,2211,3
user_105,Engineering,2025-03-07,5,2020,4
user_105,Engineering,2025-03-08,3,1988,3
user_105,Engineering,2025-03-09,3,1605,2
user_105,Engineering,2025-03-16,4,1377,4
user_105,Engineering,2025-03-18,1,948,1
user_105,Engineering,2025-03-26,3,1255,2
user_105,Engineering,2025-03-27,3,1060,3
user_105,Engineering,2025-03-29,5,1166,4
user_106,Finance,2025-01-02,2,1059,1
user_106,Finance,2025-01-03,2,1451,0
user_106,Finance,2025-01-04,1,1285,0
user_106,Finance,2025-01-05,3,1326,2
user_106,Finance,2025-01-09,3,660,3
user_106,Finance,2025-01-15,3,1760,3
user_106,Finance,2025-01-16,2,1480,0
user_106,Finance,2025-01-18,4,996,4
user_106,Finance,2025-01-23,2,2469,2
user_106,Finance,2025-01-31,2,756,2
user_106,Finance,2025-02-05,6,1746,4
user_106,Finance,2025-02-06,6,1180,4
user_106,Finance,2025-02-15,3,340,2
user_106,Finance,2025-02-21,5,1400,3
user_106,Finance,2025-02-22,2,2354,1
user_106,Finance,2025-02-26,4,1886,3
user_106,Finance,2025-02-27,3,1288,3
user_106,Finance,2025-02-28,2,1280,0
user_106,Finance,2025-03-02,4,880,3
user_106,Finance,2025-03-03,3,1157,2
user_106,Finance,2025-03-11,2,2134,1
user_106,Finance,2025-03-12,4,1515,4
user_106,Finance,2025-03-13,2,1582,2
user_106,Finance,2025-03-14,4,1142,4
user_106,Finance,2025-03-17,3,830,2
user_106,Finance,2025-03-21,3,1691,2
user_106,Finance,2025-03-27,2,2351,2
user_107,HR,2025-03-22,2,1858,1
user_108,Finance,2025-01-15,3,605,2
user_108,Finance,2025-01-17,2,1368,1
user_108,Finance,2025-01-19,1,1350,1
user_108,Finance,2025-01-22,3,831,3
user_108,Finance,2025-01-31,5,2312,4
user_108,Finance,2025-02-18,1,1337,0
user_108,Finance,2025-02-28,1,1317,0
user_108,Finance,2025-03-20,3,1443,2
user_108,Finance,2025-03-21,2,2078,1
user_108,Finance,2025-03-22,4,914,2
user_108,Finance,2025-03-26,1,2009,0
user_108,Finance,2025-03-30,2,1461,1
user_109,Engineering,2025-01-01,4,1711,3
user_109,Engineering,2025-01-06,2,1502,2
user_109,Engineering,2025-01-09,3,1204,2
user_109,Engineering,2025-01-15,5,1343,4
user_109,Engineering,2025-01-24,4,2891,4
user_109,Engineering,2025-01-25,3,1236,1
user_109,Engineering,2025-01-26,1,2032,1
user_109,Engineering,2025-01-27,2,1863,2
user_109,Engineering,2025-01-28,3,1425,2
user_109,Engineering,2025-01-31,2,638,1
user_109,Engineering,2025-02-02,2,2088,2
user_109,Engineering,2025-02-03,2,867,0
user_109,Engineering,2025-02-05,1,1624,1
user_109,Engineering,2025-02-13,2,1760,1
user_109,Engineering,2025-02-14,4,100,2
user_109,Engineering,2025-02-15,4,1257,2
user_109,Engineering,2025-02-18,3,552,2
user_109,Engineering,2025-02-19,4,1722,2
user_109,Engineering,2025-02-26,3,1810,3
user_109,Engineering,2025-03-02,3,1841,3
user_109,Engineering,2025-03-06,2,1424,1
user_109,Engineering,2025-03-07,2,2965,0
user_109,Engineering,2025-03-09,2,2422,1
user_109,Engineering,2025-03-12,5,928,3
user_109,Engineering,2025-03-14,2,1290,0
user_109,Engineering,2025-03-15,2,2315,1
user_109,Engineering,2025-03-16,4,1170,4
user_109,Engineering,2025-03-18,1,2034,1
user_109,Engineering,2025-03-24,2,1955,2
user_109,Engineering,2025-03-26,2,1849,2
user_110,Sales,2025-01-08,3,1506,1
user_110,Sales,2025-01-15,3,1153,3
user_110,Sales,2025-01-18,5,589,3
user_110,Sales,2025-01-26,3,2892,3
user_110,Sales,2025-01-29,3,1990,2
user_110,Sales,2025-02-09,2,1559,2
user_110,Sales,2025-02-11,3,1484,3
user_110,Sales,2025-02-13,2,1541,1
user_110,Sales,2025-02-22,3,1711,3
user_110,Sales,2025-03-04,6,1485,6
user_110,Sales,2025-03-06,3,1665,2
user_110,Sales,2025-03-17,1,1560,0
user_110,Sales,2025-03-20,4,883,1
user_110,Sales,2025-03-29,4,953,3
user_111,Engineering,2025-01-02,3,2937,1
user_111,Engineering,2025-01-08,3,2096,1
user_111,Engineering,2025-01-11,1,1046,1
user_111,Engineering,2025-01-14,2,1331,1
user_111,Engineering,2025-01-17,1,1440,1
user_111,Engineering,2025-01-22,2,617,2
user_111,Engineering,2025-01-25,3,1261,2
user_111,Engineering,2025-01-29,6,661,4
user_111,Engineering,2025-02-02,2,990,0
user_111,Engineering,2025-02-03,2,1439,1
user_111,Engineering,2025-02-04,3,1131,1
user_111,Engineering,2025-02-07,3,1252,0
user_111,Engineering,2025-02-09,8,2082,6
user_111,Engineering,2025-02-14,2,1495,1
user_111,Engineering,2025-02-17,3,766,2
user_111,Engineering,2025-02-19,3,1283,2
user_111,Engineering,2025-02-21,2,2629,2
user_111,Engineering,2025-02-24,7,1234,5
user_111,Engineering,2025-02-28,2,1356,0
user_111,Engineering,2025-03-01,2,2206,1
user_111,Engineering,2025-03-02,2,2322,0
user_111,Engineering,2025-03-03,1,2491,0
user_111,Engineering,2025-03-08,5,2696,5
user_111,Engineering,2025-03-12,2,899,2
user_111,Engineering,2025-03-28,4,1081,4
user_111,Engineering,2025-03-31,4,2762,4
user_112,Finance,2025-01-04,3,1354,3
user_112,Finance,2025-01-21,4,1022,3
user_112,Finance,2025-01-26,2,1661,1
user_112,Finance,2025-02-06,3,1765,2
user_112,Finance,2025-02-07,2,712,2
user_112,Finance,2025-02-23,3,1167,3
user_112,Finance,2025-03-16,4,705,4
user_112,Finance,2025-03-18,2,1339,2
user_112,Finance,2025-03-21,1,762,1
user_112,Finance,2025-03-23,4,2234,2
user_113,HR,2025-01-06,1,1146,1
user_113,HR,2025-01-08,3,1816,2
user_113,HR,2025-01-17,5,1900,5
user_113,HR,2025-01-20,4,1901,4
user_113,HR,2025-02-01,4,1724,2
user_113,HR,2025-02-04,3,844,2
user_113,HR,2025-02-11,2,1733,2
user_113,HR,2025-02-12,3,1488,2
user_113,HR,2025-02-14,2,1273,2
user_113,HR,2025-02-21,3,1065,2
user_113,HR,2025-02-22,1,2336,0
user_113,HR,2025-02-24,3,634,2
user_113,HR,2025-02-26,4,624,3
user_113,HR,2025-03-03,3,1375,3
user_113,HR,2025-03-05,4,1419,2
user_113,HR,2025-03-07,3,2575,3
user_113,HR,2025-03-13,3,1714,3
user_113,HR,2025-03-14,3,2280,3
user_113,HR,2025-03-15,5,1915,4
user_113,HR,2025-03-16,3,1648,3
user_113,HR,2025-03-18,3,1393,2
user_113,HR,2025-03-28,2,1560,1
user_113,HR,2025-03-29,1,1598,0
user_113,HR,2025-03-31,3,1843,2
user_114,Marketing,2025-01-01,2,920,2
user_114,Marketing,2025-01-03,3,1403,2
user_114,Marketing,2025-01-05,2,1447,1
user_114,Marketing,2025-01-08,2,1902,1
user_114,Marketing,2025-01-10,3,1409,1
user_114,Marketing,2025-01-11,1,1639,1
user_114,Marketing,2025-01-12,7,1020,6
user_114,Marketing,2025-01-13,1,1379,1
user_114,Marketing,2025-01-14,5,561,4
user_114,Marketing,2025-01-15,2,2227,1
user_114,Marketing,2025-01-16,3,1412,2
user_114,Marketing,2025-01-20,2,1297,1
user_114,Marketing,2025-01-21,4,676,3
user_114,Marketing,2025-01-22,2,1671,1
user_114,Marketing,2025-01-24,1,1884,1
user_114,Marketing,2025-01-25,1,1209,0
user_114,Marketing,2025-01-27,3,1950,2
user_114,Marketing,2025-01-28,5,1540,1
user_114,Marketing,2025-01-29,2,1410,2
user_114,Marketing,2025-01-30,3,1428,1
user_114,Marketing,2025-01-31,3,1246,3
user_114,Marketing,2025-02-02,4,1575,3
user_114,Marketing,2025-02-03,2,2200,2
user_114,Marketing,2025-02-04,2,1356,2
user_114,Marketing,2025-02-06,2,1355,1
user_114,Marketing,2025-02-07,2,1508,2
user_114,Marketing,2025-02-08,2,1562,1
user_114,Marketing,2025-02-09,3,1069,2
user_114,Marketing,2025-02-10,3,956,1
user_114,Marketing,2025-02-11,3,1567,1
user_114,Marketing,2025-02-12,2,1969,1
user_114,Marketing,2025-02-14,3,1090,1
user_114,Marketing,2025-02-15,1,483,0
user_114,Marketing,2025-02-16,2,1408,1
user_114,Marketing,2025-02-18,4,1629,2
user_114,Marketing,2025-02-19,1,1302,1
user_114,Marketing,2025-02-21,4,1693,3
user_114,Marketing,2025-02-22,3,1766,2
user_114,Marketing,2025-02-23,5,1768,3
user_114,Marketing,2025-02-27,3,1117,2
user_114,Marketing,2025-02-28,2,1727,1
user_114,Marketing,2025-03-01,3,1090,3
user_114,Marketing,2025-03-02,3,2026,2
user_114,Marketing,2025-03-03,4,1561,1
user_114,Marketing,2025-03-04,4,2103,1
user_114,Marketing,2025-03-05,2,2276,2
user_114,Marketing,2025-03-06,5,1622,5
user_114,Marketing,2025-03-08,2,1744,1
user_114,Marketing,2025-03-10,5,1241,3
user_114,Marketing,2025-03-11,5,1462,3
user_114,Marketing,2025-03-12,2,1124,2
user_114,Marketing,2025-03-14,3,1383,1
user_114,Marketing,2025-03-15,2,1912,2
user_114,Marketing,2025-03-17,2,1759,1
user_114,Marketing,2025-03-18,2,1801,2
user_114,Marketing,2025-03-22,4,1416,4
user_114,Marketing,2025-03-24,3,1629,0
user_114,Marketing,2025-03-25,2,2248,2
user_114,Marketing,2025-03-26,3,1853,2
user_114,Marketing,2025-03-27,7,2317,5
user_114,Marketing,2025-03-28,2,1354,2
user_114,Marketing,2025-03-29,6,1258,2
user_114,Marketing,2025-03-30,4,1416,2
user_114,Marketing,2025-03-31,4,1350,3
user_115,Operations,2025-01-02,3,2014,1
user_115,Operations,2025-01-03,5,348,4
user_115,Operations,2025-01-05,2,1423,2
user_115,Operations,2025-01-06,2,2449,2
user_115,Operations,2025-01-07,3,1790,2
user_115,Operations,2025-01-09,1,1341,1
user_115,Operations,2025-01-13,1,670,1
user_115,Operations,2025-01-15,1,982,1
user_115,Operations,2025-01-16,3,705,2
user_115,Operations,2025-01-17,3,1472,2
user_115,Operations,2025-01-18,2,1306,2
user_115,Operations,2025-01-19,4,1720,2
user_115,Operations,2025-01-22,5,1572,4
user_115,Operations,2025-01-24,2,1701,2
user_115,Operations,2025-01-25,1,1590,0
user_115,Operations,2025-01-27,1,1766,1
user_115,Operations,2025-01-28,5,1762,4
user_115,Operations,2025-01-30,2,1496,2
user_115,Operations,2025-01-31,1,2090,1
user_115,Operations,2025-02-01,6,1428,5
user_115,Operations,2025-02-02,3,977,2
user_115,Operations,2025-02-03,1,2123,1
user_115,Operations,2025-02-04,3,1749,2
user_115,Operations,2025-02-08,2,1755,2
user_115,Operations,2025-02-09,2,1677,2
user_115,Operations,2025-02-10,3,1316,3
user_115,Operations,2025-02-12,4,1312,2
user_115,Operations,2025-02-13,2,1398,2
user_115,Operations,2025-02-14,1,1706,1
user_115,Operations,2025-02-15,5,2303,3
user_115,Operations,2025-02-18,3,1708,3
user_115,Operations,2025-02-20,5,1671,3
user_115,Operations,2025-02-22,2,2011,1
user_115,Operations,2025-02-23,5,1998,4
user_115,Operations,2025-02-24,1,1839,0
user_115,Operations,2025-02-25,2,2450,1
user_115,Operations,2025-02-26,4,1494,2
user_115,Operations,2025-03-01,7,1269,5
user_115,Operations,2025-03-02,2,1867,2
user_115,Operations,2025-03-05,2,910,2
user_115,Operations,2025-03-07,5,1832,3
user_115,Operations,2025-03-08,2,902,1
user_115,Operations,2025-03-09,1,1566,1
user_115,Operations,2025-03-10,4,1147,1
user_115,Operations,2025-03-11,3,1778,1
user_115,Operations,2025-03-12,3,1131,2
user_115,Operations,2025-03-14,3,1995,2
user_115,Operations,2025-03-15,3,1237,3
user_115,Operations,2025-03-16,4,1327,3
user_115,Operations,2025-03-18,5,1348,4
user_115,Operations,2025-03-19,3,1659,3
user_115,Operations,2025-03-21,2,681,2
user_115,Operations,2025-03-22,4,1137,2
user_115,Operations,2025-03-23,4,1255,2
user_115,Operations,2025-03-25,3,1243,2
user_115,Operations,2025-03-27,1,1452,1
user_115,Operations,2025-03-28,4,1338,2
user_115,Operations,2025-03-30,3,1213,3
user_115,Operations,2025-03-31,5,535,4
user_116,Engineering,2025-01-03,2,2288,1
user_116,Engineering,2025-01-20,2,1247,2
user_116,Engineering,2025-01-21,1,1326,0
user_116,Engineering,2025-01-30,3,2186,3
user_116,Engineering,2025-01-31,6,2112,2
user_116,Engineering,2025-02-04,3,1004,1
user_116,Engineering,2025-02-05,3,1036,2
user_116,Engineering,2025-02-07,3,1286,3
user_116,Engineering,2025-02-08,3,1670,2
user_116,Engineering,2025-02-18,3,1947,1
user_116,Engineering,2025-02-24,5,2238,4
user_116,Engineering,2025-02-27,2,1139,2
user_116,Engineering,2025-03-01,3,1715,2
user_116,Engineering,2025-03-05,3,1173,3
user_116,Engineering,2025-03-09,2,2314,1
user_116,Engineering,2025-03-11,3,1401,3
user_116,Engineering,2025-03-21,3,1585,2
user_116,Engineering,2025-03-24,2,1287,2
user_117,HR,2025-01-01,4,1150,3
user_117,HR,2025-01-02,5,1740,5
user_117,HR,2025-01-04,3,1477,2
user_117,HR,2025-01-12,2,737,2
user_117,HR,2025-01-15,3,2421,3
user_117,HR,2025-01-19,2,1502,2
user_117,HR,2025-01-20,3,1679,2
user_117,HR,2025-01-24,3,1007,2
user_117,HR,2025-01-27,4,1944,3
user_117,HR,2025-01-28,3,2095,2
user_117,HR,2025-01-31,3,1032,2
user_117,HR,2025-02-04,1,2406,1
user_117,HR,2025-02-08,2,1227,2
user_117,HR,2025-02-19,2,2145,2
user_117,HR,2025-02-20,1,697,1
user_117,HR,2025-02-22,1,1313,1
user_117,HR,2025-03-03,2,150,1
user_117,HR,2025-03-06,3,1347,2
user_117,HR,2025-03-21,4,1668,3
user_117,HR,2025-03-22,3,1482,3
user_118,Operations,2025-01-08,4,2427,3
user_118,Operations,2025-01-10,2,775,2
user_118,Operations,2025-01-12,4,942,3
user_118,Operations,2025-01-14,3,1622,1
user_118,Operations,2025-01-21,3,1194,3
user_118,Operations,2025-01-26,2,1613,2
user_118,Operations,2025-01-27,5,2129,4
user_118,Operations,2025-02-04,2,1795,1
user_118,Operations,2025-02-07,3,947,2
user_118,Operations,2025-02-15,4,1814,3
user_118,Operations,2025-02-21,5,1320,3
user_118,Operations,2025-02-22,3,1249,2
user_118,Operations,2025-03-01,1,895,0
user_118,Operations,2025-03-18,4,1167,3
user_118,Operations,2025-03-21,2,1951,1
user_118,Operations,2025-03-22,2,985,2
user_118,Operations,2025-03-30,3,1158,3
user_118,Operations,2025-03-31,1,1599,1
user_119,Sales,2025-01-25,2,1128,1
user_119,Sales,2025-01-27,4,1640,2
user_119,Sales,2025-02-05,4,1623,1
user_119,Sales,2025-02-21,3,1698,0
user_119,Sales,2025-02-24,3,100,3
user_119,Sales,2025-03-05,5,1221,4
user_119,Sales,2025-03-08,2,324,2
user_119,Sales,2025-03-25,5,1030,4
user_119,Sales,2025-03-26,3,1756,1
user_120,Sales,2025-01-01,5,1471,3
user_120,Sales,2025-01-08,6,2078,5
user_120,Sales,2025-01-17,3,1140,2
user_120,Sales,2025-01-19,2,491,1
user_120,Sales,2025-01-26,1,477,1
user_120,Sales,2025-01-27,5,2316,4
user_120,Sales,2025-01-28,6,979,4
user_120,Sales,2025-01-30,5,1536,4
user_120,Sales,2025-02-03,3,1107,2
user_120,Sales,2025-02-04,2,2391,2
user_120,Sales,2025-02-05,3,1218,2
user_120,Sales,2025-02-07,3,1484,1
user_120,Sales,2025-02-08,4,1292,1
user_120,Sales,2025-02-09,3,1235,1
user_120,Sales,2025-02-11,2,1391,2
user_120,Sales,2025-02-12,4,1386,2
user_120,Sales,2025-02-13,2,961,2
user_120,Sales,2025-02-14,3,614,2
user_120,Sales,2025-02-15,4,2004,3
user_120,Sales,2025-02-17,1,1835,0
user_120,Sales,2025-02-18,2,974,2
user_120,Sales,2025-02-19,2,1244,1
user_120,Sales,2025-02-21,2,2177,1
user_120,Sales,2025-02-23,5,2035,3
user_120,Sales,2025-02-25,1,2019,1
user_120,Sales,2025-03-07,1,871,0
user_120,Sales,2025-03-09,4,2048,3
user_120,Sales,2025-03-11,2,1923,0
user_120,Sales,2025-03-12,2,1534,2
user_120,Sales,2025-03-16,5,1201,3
user_120,Sales,2025-03-17,4,1119,2
user_120,Sales,2025-03-19,1,882,1
user_120,Sales,2025-03-20,3,2276,2
user_120,Sales,2025-03-24,2,1284,2
user_120,Sales,2025-03-25,3,1455,1
user_120,Sales,2025-03-28,2,1983,2
user_120,Sales,2025-03-29,5,2253,4
user_120,Sales,2025-03-30,3,1529,2
user_120,Sales,2025-03-31,4,1948,4
user_121,Operations,2025-01-01,2,1556,2
user_121,Operations,2025-01-03,3,2255,2
user_121,Operations,2025-01-04,4,1992,4
user_121,Operations,2025-01-06,5,835,3
user_121,Operations,2025-01-07,6,1337,3
user_121,Operations,2025-01-09,4,1148,2
user_121,Operations,2025-01-10,1,2040,1
user_121,Operations,2025-01-11,1,1004,1
user_121,Operations,2025-01-13,4,853,2
user_121,Operations,2025-01-15,1,1319,1
user_121,Operations,2025-01-16,5,1676,2
user_121,Operations,2025-01-17,2,2709,1
user_121,Operations,2025-01-18,5,1340,5
user_121,Operations,2025-01-19,2,1863,1
user_121,Operations,2025-01-21,2,669,1
user_121,Operations,2025-01-22,4,1306,3
user_121,Operations,2025-01-23,5,1738,2
user_121,Operations,2025-01-24,2,840,0
user_121,Operations,2025-01-25,3,1416,2
user_121,Operations,2025-01-26,2,2400,1
user_121,Operations,2025-01-27,3,1223,2
user_121,Operations,2025-01-28,3,1650,3
user_121,Operations,2025-01-29,3,2668,2
user_121,Operations,2025-01-31,1,1678,1
user_121,Operations,2025-02-01,4,1309,2
user_121,Operations,2025-02-03,5,1512,2
user_121,Operations,2025-02-06,4,1450,4
user_121,Operations,2025-02-07,4,1741,3
user_121,Operations,2025-02-09,5,1006,4
user_121,Operations,2025-02-10,1,1158,1
user_121,Operations,2025-02-13,3,2326,3
user_121,Operations,2025-02-14,2,1181,0
user_121,Operations,2025-02-15,3,1826,1
user_121,Operations,2025-02-16,3,1245,3
user_121,Operations,2025-02-17,2,2351,1
user_121,Operations,2025-02-18,3,1424,3
user_121,Operations,2025-02-19,3,2003,2
user_121,Operations,2025-02-20,3,977,3
user_121,Operations,2025-02-21,3,1951,1
user_121,Operations,2025-02-22,2,2169,2
user_121,Operations,2025-02-23,2,1893,2
user_121,Operations,2025-02-24,3,1508,3
user_121,Operations,2025-02-27,2,1384,1
user_121,Operations,2025-02-28,4,1533,3
user_121,Operations,2025-03-01,3,2149,3
user_121,Operations,2025-03-02,2,2205,1
user_121,Operations,2025-03-03,1,1537,1
user_121,Operations,2025-03-04,3,989,3
user_121,Operations,2025-03-05,1,937,1
user_121,Operations,2025-03-07,4,1229,3
user_121,Operations,2025-03-08,5,1277,3
user_121,Operations,2025-03-10,1,1316,1
user_121,Operations,2025-03-13,1,1458,0
user_121,Operations,2025-03-14,3,1484,3
user_121,Operations,2025-03-17,2,1584,1
user_121,Operations,2025-03-18,4,1199,2
user_121,Operations,2025-03-19,1,1028,0
user_121,Operations,2025-03-21,2,2436,1
user_121,Operations,2025-03-23,3,1646,1
user_121,Operations,2025-03-28,3,1190,2
user_121,Operations,2025-03-29,2,2281,1
user_121,Operations,2025-03-31,3,1421,2
user_122,Sales,2025-01-05,1,1373,0
user_122,Sales,2025-01-08,3,700,1
user_122,Sales,2025-01-10,2,1733,1
user_122,Sales,2025-01-20,3,1112,2
user_122,Sales,2025-01-22,3,362,0
user_122,Sales,2025-01-27,2,1662,1
user_122,Sales,2025-01-30,2,1245,1
user_122,Sales,2025-02-02,2,1366,2
user_122,Sales,2025-02-03,4,1184,2
user_122,Sales,2025-02-04,2,1719,2
user_122,Sales,2025-02-16,3,1650,3
user_122,Sales,2025-02-20,2,1471,1
user_122,Sales,2025-02-22,3,1095,3
user_122,Sales,2025-02-26,4,1924,4
user_122,Sales,2025-02-27,3,1137,2
user_122,Sales,2025-02-28,2,1998,1
user_122,Sales,2025-03-02,1,830,1
user_122,Sales,2025-03-10,4,1438,1
user_122,Sales,2025-03-14,2,2126,2
user_122,Sales,2025-03-16,2,1627,2
user_122,Sales,2025-03-18,3,1651,3
user_122,Sales,2025-03-21,4,1259,4
user_122,Sales,2025-03-22,5,2316,2
user_122,Sales,2025-03-23,4,1352,2
user_122,Sales,2025-03-25,2,1455,2
user_123,HR,2025-01-02,2,2309,2
user_123,HR,2025-01-04,2,2317,2
user_123,HR,2025-01-07,3,1797,2
user_123,HR,2025-01-08,2,1524,1
user_123,HR,2025-01-10,6,1033,5
user_123,HR,2025-01-11,4,925,2
user_123,HR,2025-01-12,4,1804,4
user_123,HR,2025-01-14,2,1051,1
user_123,HR,2025-01-15,2,1135,2
user_123,HR,2025-01-17,3,1275,2
user_123,HR,2025-01-19,2,1949,0
user_123,HR,2025-01-22,4,1442,2
user_123,HR,2025-01-23,3,1491,2
user_123,HR,2025-01-25,2,1309,2
user_123,HR,2025-01-26,3,1372,1
